,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
3738,1463,07:49.2,APPROVED,DIGITAL,44,200,49,,,
3739,1463,41:32.0,,,,,,235.1452494,,
3740,1464,10:18.3,RESPONSE,,,,,,,
3741,1464,59:46.1,RISK,,,,,,,
3742,1464,41:42.7,REJECTED,MOP,,,,,,
3743,1466,20:58.6,RESPONSE,,,,,,,
3744,1466,58:25.5,RISK,,,,,,,
3745,1466,27:35.8,REJECTED,MOP,,,,,,
3746,1470,37:38.8,RESPONSE,,,,,,,
3747,1470,27:00.5,RISK,,,,,,,
3748,1470,22:11.3,APPROVED,PLASTIC,40,400,42,,,
3749,1470,52:25.7,DELIVERED,,,,,,53100,2
3750,1470,42:28.2,,,,,,104.7544864,,
3751,1470,59:05.3,,,,,,13.69727482,,
3752,1470,49:28.5,,,,,,154.1972223,,
3753,1471,00:00.0,,,,,,,,
3754,1472,01:35.2,RESPONSE,,,,,,,
3755,1472,05:40.0,RISK,,,,,,,
3756,1472,30:01.7,APPROVED,PLASTIC,47,16700,33,,,
3757,1472,37:18.8,DELIVERED,,,,,,44100,3
3758,1472,22:25.0,,,,,,318.1457986,,
3759,1473,53:17.7,RESPONSE,,,,,,,
3760,1473,44:27.8,RISK,,,,,,,
3761,1473,17:20.3,APPROVED,DIGITAL,48,8400,31,,,
3762,1474,53:51.1,RESPONSE,,,,,,,
3763,1474,38:18.2,RISK,,,,,,,
3764,1474,29:09.8,REJECTED,USAGE,,,,,,
3765,1475,27:06.2,RESPONSE,,,,,,,
3766,1475,28:35.2,RISK,,,,,,,
3767,1475,16:11.0,APPROVED,DIGITAL,48,14200,49,,,
3768,1475,33:00.9,,,,,,381.3378389,,
3769,1475,12:08.5,,,,,,11.70599901,,
3770,1475,45:33.7,,,,,,10.13547553,,
3771,1475,09:02.2,,,,,,1364.169848,,
3772,1476,00:00.0,,,,,,,,
3773,1477,03:26.1,RESPONSE,,,,,,,
3774,1477,03:40.0,RISK,,,,,,,
3775,1477,23:03.4,APPROVED,DIGITAL,31,13100,42,,,
3776,1477,16:21.7,,,,,,19.91930648,,
3777,1477,18:14.6,,,,,,6.896409347,,
3778,1479,00:00.0,,,,,,,,
3779,1480,03:58.7,RESPONSE,,,,,,,
3780,1480,49:17.2,RISK,,,,,,,
3781,1480,00:39.2,REJECTED,MOP,,,,,,
3782,1481,00:00.0,,,,,,,,
3783,1484,30:10.7,RESPONSE,,,,,,,
3784,1484,49:59.8,RISK,,,,,,,
3785,1484,18:21.3,APPROVED,PLASTIC,34,15100,48,,,
3786,1484,59:58.4,DELIVERED,,,,,,53100,1
3787,1484,13:24.9,,,,,,268.9002473,,
3788,1484,04:20.1,,,,,,1040.244958,,
3789,1484,02:45.4,,,,,,1848.642523,,
3790,1484,32:31.2,,,,,,7133.038385,,
3791,1487,37:33.8,RESPONSE,,,,,,,
3792,1487,35:17.2,RISK,,,,,,,
3793,1487,53:17.9,APPROVED,DIGITAL,34,25900,47,,,
3794,1489,23:13.1,RESPONSE,,,,,,,
3795,1489,57:31.1,RISK,,,,,,,
3796,1489,06:43.6,REJECTED,MOP,,,,,,
3797,1490,09:16.8,RESPONSE,,,,,,,
3798,1490,32:00.1,RISK,,,,,,,
3799,1490,39:07.7,APPROVED,DIGITAL,40,18100,33,,,
3800,1490,57:36.7,,,,,,377.3222097,,
3801,1495,53:23.0,RESPONSE,,,,,,,
3802,1495,28:51.7,RISK,,,,,,,
3803,1495,43:53.1,APPROVED,DIGITAL,42,11400,39,,,
3804,1495,05:22.3,,,,,,72376.40999,,
3805,1496,10:31.1,RESPONSE,,,,,,,
3806,1496,02:37.8,RISK,,,,,,,
3807,1496,55:25.5,REJECTED,USAGE,,,,,,
3808,1497,33:19.8,RESPONSE,,,,,,,
3809,1497,30:59.4,RISK,,,,,,,
3810,1497,01:59.2,REJECTED,MOP,,,,,,
3811,1499,15:17.2,RESPONSE,,,,,,,
3812,1499,17:22.6,RISK,,,,,,,
3813,1499,59:53.7,REJECTED,MOP,,,,,,
3814,1500,43:45.0,RESPONSE,,,,,,,
3815,1500,52:38.6,RISK,,,,,,,
3816,1500,10:51.6,REJECTED,USAGE,,,,,,
3817,1502,02:21.7,RESPONSE,,,,,,,
3818,1502,32:26.1,RISK,,,,,,,
3819,1502,09:07.8,APPROVED,DIGITAL,46,24100,42,,,
3820,1502,27:21.5,,,,,,738.7392536,,
3821,1502,10:49.3,,,,,,1371.320603,,
3822,1502,54:15.6,,,,,,237.4208099,,
3823,1503,06:08.0,RESPONSE,,,,,,,
3824,1503,30:33.1,RISK,,,,,,,
3825,1503,35:51.0,APPROVED,DIGITAL,42,49400,47,,,
3826,1503,25:07.2,,,,,,7046.775943,,
3827,1503,08:37.4,,,,,,33.53485853,,
3828,1503,05:12.9,,,,,,189.6232799,,
3829,1503,55:32.1,,,,,,1827.751917,,
3830,1505,43:50.7,RESPONSE,,,,,,,
3831,1505,08:38.9,RISK,,,,,,,
3832,1505,32:37.3,APPROVED,PLASTIC,37,7400,41,,,
3833,1505,50:53.7,DELIVERED,,,,,,11560,1
3834,1505,13:05.1,,,,,,39.10443374,,
3835,1505,30:23.6,,,,,,1279.159146,,
3836,1505,04:52.6,,,,,,4859.375842,,
3837,1505,52:46.9,,,,,,1056.532952,,
3838,1505,20:31.3,,,,,,1492.509163,,
3839,1506,43:38.6,RESPONSE,,,,,,,
3840,1506,53:15.7,RISK,,,,,,,
3841,1506,56:30.7,REJECTED,EMPTY,,,,,,
3842,1508,00:00.0,,,,,,,,
3843,1509,00:00.0,,,,,,,,
3844,1513,00:00.0,,,,,,,,
3845,1517,00:00.0,,,,,,,,
3846,1518,14:17.5,RESPONSE,,,,,,,
3847,1518,18:42.3,RISK,,,,,,,
3848,1518,22:10.3,APPROVED,DIGITAL,36,44900,45,,,
3849,1518,07:54.5,,,,,,2962.549948,,
3850,1518,01:00.0,,,,,,40.52747154,,
3851,1518,11:33.2,,,,,,4759.330508,,
3852,1519,54:07.7,RESPONSE,,,,,,,
3853,1519,06:54.1,RISK,,,,,,,
3854,1519,03:57.1,APPROVED,PLASTIC,31,3600,40,,,
3855,1519,26:48.9,DELIVERED,,,,,,44100,2
3856,1519,11:04.9,,,,,,231.8627433,,
3857,1519,44:19.4,,,,,,1429.650368,,
3858,1520,00:00.0,,,,,,,,
3859,1522,00:00.0,,,,,,,,
3860,1523,29:43.1,RESPONSE,,,,,,,
3861,1523,42:46.6,RISK,,,,,,,
3862,1523,08:11.9,APPROVED,PLASTIC,34,1000,42,,,
3863,1523,19:08.5,DELIVERED,,,,,,44620,2
3864,1523,13:29.5,,,,,,3781.687656,,
3865,1523,14:30.9,,,,,,689.4700966,,
3866,1523,55:02.8,,,,,,22.6253954,,
3867,1523,10:23.1,,,,,,351.8055475,,
3868,1524,00:00.0,,,,,,,,
3869,1525,33:01.4,RESPONSE,,,,,,,
3870,1525,30:09.7,RISK,,,,,,,
3871,1525,55:38.2,REJECTED,INCOME,,,,,,
3872,1527,52:43.0,RESPONSE,,,,,,,
3873,1527,40:36.3,RISK,,,,,,,
3874,1527,46:49.9,APPROVED,PLASTIC,36,8900,36,,,
3875,1527,37:22.4,DELIVERED,,,,,,64000,2
3876,1529,38:50.8,RESPONSE,,,,,,,
3877,1529,27:42.2,RISK,,,,,,,
3878,1529,02:29.9,APPROVED,PLASTIC,49,30900,41,,,
3879,1529,18:36.7,DELIVERED,,,,,,44100,3
3880,1529,07:06.7,,,,,,422.6414881,,
3881,1529,17:56.6,,,,,,2164.470053,,
3882,1529,43:57.4,,,,,,1651.998399,,
3883,1529,32:08.0,,,,,,265.5477766,,
3884,1529,01:45.7,,,,,,4.540029579,,
3885,1530,09:56.2,RESPONSE,,,,,,,
3886,1530,06:31.4,RISK,,,,,,,
3887,1530,21:29.0,APPROVED,PLASTIC,34,2900,48,,,
3888,1530,54:02.1,DELIVERED,,,,,,11560,5
3889,1530,56:32.2,,,,,,530.2097987,,
3890,1530,47:54.1,,,,,,1760.567968,,
3891,1530,35:25.1,,,,,,1146.80178,,
3892,1533,46:46.2,RESPONSE,,,,,,,
3893,1533,20:22.5,RISK,,,,,,,
3894,1533,17:54.8,REJECTED,INCOME,,,,,,
3895,1535,23:56.5,RESPONSE,,,,,,,
3896,1535,45:50.2,RISK,,,,,,,
3897,1535,43:47.3,APPROVED,PLASTIC,31,14600,43,,,
3898,1535,11:17.4,DELIVERED,,,,,,44620,1
3899,1535,16:19.9,,,,,,62.76420865,,
3900,1536,54:29.6,RESPONSE,,,,,,,
3901,1536,32:05.5,RISK,,,,,,,
3902,1536,28:16.5,APPROVED,PLASTIC,30,28800,41,,,
3903,1536,12:16.4,DELIVERED,,,,,,53100,1
3904,1536,02:50.8,,,,,,18.72018176,,
3905,1536,17:04.6,,,,,,585.73522,,
3906,1536,43:30.8,,,,,,176.3110282,,
3907,1536,32:05.6,,,,,,164.0128254,,
3908,1537,05:40.5,RESPONSE,,,,,,,
3909,1537,32:35.6,RISK,,,,,,,
3910,1537,52:24.9,APPROVED,DIGITAL,30,22500,42,,,
3911,1537,54:44.8,,,,,,745.104858,,
3912,1537,58:41.1,,,,,,567.5709008,,
3913,1539,00:00.0,,,,,,,,
3914,1540,29:53.9,RESPONSE,,,,,,,
3915,1540,54:41.5,RISK,,,,,,,
3916,1540,31:32.2,APPROVED,PLASTIC,48,20500,44,,,
3917,1540,52:19.6,DELIVERED,,,,,,64000,1
3918,1540,43:21.8,,,,,,2794.71607,,
3919,1543,36:50.6,RESPONSE,,,,,,,
3920,1543,44:12.0,RISK,,,,,,,
3921,1543,20:44.3,APPROVED,PLASTIC,42,4800,49,,,
3922,1543,58:47.5,DELIVERED,,,,,,11560,1
3923,1543,04:22.3,,,,,,123.2086316,,
3924,1543,58:24.5,,,,,,3539.634376,,
3925,1544,00:00.0,,,,,,,,
3926,1545,42:54.1,RESPONSE,,,,,,,
3927,1545,37:10.6,RISK,,,,,,,
3928,1545,10:14.2,APPROVED,DIGITAL,34,2600,33,,,
3929,1545,07:55.8,,,,,,98.00519098,,
3930,1545,04:14.9,,,,,,62.52436074,,
3931,1545,30:32.6,,,,,,1356.039201,,
3932,1545,10:44.3,,,,,,690.2525279,,
3933,1546,00:00.0,,,,,,,,
3934,1547,19:50.0,RESPONSE,,,,,,,
3935,1547,40:21.7,RISK,,,,,,,
3936,1547,05:16.9,APPROVED,DIGITAL,41,3500,48,,,
3937,1547,49:07.6,,,,,,96.35648046,,
3938,1548,52:05.7,RESPONSE,,,,,,,
3939,1548,59:26.1,RISK,,,,,,,
3940,1548,10:05.9,APPROVED,PLASTIC,45,13600,37,,,
3941,1548,13:27.1,DELIVERED,,,,,,44620,4
3942,1549,52:47.8,RESPONSE,,,,,,,
3943,1549,30:08.6,RISK,,,,,,,
3944,1549,31:26.2,APPROVED,PLASTIC,39,11600,32,,,
3945,1549,19:10.6,DELIVERED,,,,,,53100,3
3946,1549,42:09.3,,,,,,162.4983095,,
3947,1549,34:27.1,,,,,,87.60455543,,
3948,1549,41:04.4,,,,,,788.0114799,,
3949,1550,06:16.3,RESPONSE,,,,,,,
3950,1550,59:36.7,RISK,,,,,,,
3951,1550,50:23.5,REJECTED,EMPTY,,,,,,
3952,1553,00:00.0,,,,,,,,
3953,1554,00:00.0,,,,,,,,
3954,1555,05:19.3,RESPONSE,,,,,,,
3955,1555,48:35.0,RISK,,,,,,,
3956,1555,31:32.3,APPROVED,PLASTIC,47,15500,40,,,
3957,1555,21:54.4,DELIVERED,,,,,,53100,1
3958,1555,56:36.8,,,,,,82.89080969,,
3959,1555,48:03.2,,,,,,2704.062927,,
3960,1555,25:29.7,,,,,,49996.28777,,
3961,1557,29:50.5,RESPONSE,,,,,,,
3962,1557,49:26.3,RISK,,,,,,,
3963,1557,33:36.2,REJECTED,INCOME,,,,,,
3964,1561,00:00.0,,,,,,,,
3965,1562,48:22.0,RESPONSE,,,,,,,
3966,1562,35:30.1,RISK,,,,,,,
3967,1562,43:02.8,APPROVED,PLASTIC,46,7600,44,,,
3968,1562,32:30.9,DELIVERED,,,,,,44100,4
3969,1562,25:29.6,,,,,,539.3822306,,
3970,1562,14:10.4,,,,,,346.8598303,,
3971,1562,09:36.6,,,,,,76.9920107,,
3972,1563,30:49.6,RESPONSE,,,,,,,
3973,1563,25:17.6,RISK,,,,,,,
3974,1563,00:39.6,REJECTED,INCOME,,,,,,
3975,1564,09:32.3,RESPONSE,,,,,,,
3976,1564,44:58.3,RISK,,,,,,,
3977,1564,26:30.5,REJECTED,USAGE,,,,,,
3978,1567,14:25.5,RESPONSE,,,,,,,
3979,1567,42:05.6,RISK,,,,,,,
3980,1567,18:37.7,REJECTED,EMPTY,,,,,,
3981,1569,16:11.9,RESPONSE,,,,,,,
3982,1569,09:39.1,RISK,,,,,,,
3983,1569,58:00.7,APPROVED,PLASTIC,43,14000,44,,,
3984,1569,14:45.3,DELIVERED,,,,,,53100,1
3985,1569,09:29.4,,,,,,1834.257072,,
3986,1569,21:03.7,,,,,,752.0939939,,
3987,1570,01:17.6,RESPONSE,,,,,,,
3988,1570,08:10.1,RISK,,,,,,,
3989,1570,02:30.6,REJECTED,MOP,,,,,,
3990,1574,07:33.8,RESPONSE,,,,,,,
3991,1574,24:51.0,RISK,,,,,,,
3992,1574,41:06.0,REJECTED,USAGE,,,,,,
3993,1575,00:00.0,,,,,,,,
3994,1576,19:47.2,RESPONSE,,,,,,,
3995,1576,49:49.7,RISK,,,,,,,
3996,1576,59:12.7,APPROVED,PLASTIC,35,400,49,,,
3997,1576,14:26.5,DELIVERED,,,,,,44100,1
3998,1576,47:32.6,,,,,,2425.559465,,
3999,1576,23:13.5,,,,,,3525.925664,,
4000,1578,57:11.8,RESPONSE,,,,,,,
4001,1578,39:53.5,RISK,,,,,,,
4002,1578,39:26.6,REJECTED,EMPTY,,,,,,
4003,1579,02:23.6,RESPONSE,,,,,,,
4004,1579,03:12.1,RISK,,,,,,,
4005,1579,13:08.3,APPROVED,PLASTIC,41,11100,44,,,
4006,1579,06:01.6,DELIVERED,,,,,,44100,3
4007,1582,33:19.7,RESPONSE,,,,,,,
4008,1582,30:16.1,RISK,,,,,,,
4009,1582,08:24.8,APPROVED,PLASTIC,32,8700,45,,,
4010,1582,03:55.4,DELIVERED,,,,,,53100,2
4011,1585,00:00.0,,,,,,,,
4012,1586,34:20.1,RESPONSE,,,,,,,
4013,1586,08:37.3,RISK,,,,,,,
4014,1586,22:13.7,REJECTED,INCOME,,,,,,
4015,1588,00:00.0,,,,,,,,
4016,1590,00:41.4,RESPONSE,,,,,,,
4017,1590,30:44.0,RISK,,,,,,,
4018,1590,37:35.5,APPROVED,DIGITAL,30,6500,39,,,
4019,1591,35:33.1,RESPONSE,,,,,,,
4020,1591,32:08.8,RISK,,,,,,,
4021,1591,17:29.7,APPROVED,PLASTIC,33,29600,33,,,
4022,1591,42:18.4,DELIVERED,,,,,,44100,3
4023,1591,39:01.7,,,,,,11485.86181,,
4024,1591,48:56.6,,,,,,37.33786635,,
4025,1591,13:22.6,,,,,,15.37195463,,
4026,1593,00:00.0,,,,,,,,
4027,1596,00:00.0,,,,,,,,
4028,1597,12:36.0,RESPONSE,,,,,,,
4029,1597,27:34.9,RISK,,,,,,,
4030,1597,27:51.2,REJECTED,USAGE,,,,,,
4031,1598,00:00.0,,,,,,,,
4032,1599,41:54.8,RESPONSE,,,,,,,
4033,1599,36:40.5,RISK,,,,,,,
4034,1599,07:46.6,APPROVED,PLASTIC,30,1500,38,,,
4035,1599,45:33.9,DELIVERED,,,,,,64000,2
4036,1605,29:57.0,RESPONSE,,,,,,,
4037,1605,19:30.8,RISK,,,,,,,
4038,1605,19:41.4,APPROVED,PLASTIC,36,9700,34,,,
4039,1605,36:47.2,DELIVERED,,,,,,44100,2
4040,1605,11:20.8,,,,,,16879.58912,,
4041,1605,50:36.3,,,,,,303.5587648,,
4042,1605,41:58.1,,,,,,2742.999756,,
4043,1605,09:44.7,,,,,,724.4552403,,
4044,1607,36:11.0,RESPONSE,,,,,,,
4045,1607,19:45.5,RISK,,,,,,,
4046,1607,19:11.4,REJECTED,USAGE,,,,,,
4047,1608,00:00.0,,,,,,,,
4048,1610,00:00.0,,,,,,,,
4049,1611,00:00.0,,,,,,,,
4050,1614,42:20.7,RESPONSE,,,,,,,
4051,1614,30:40.9,RISK,,,,,,,
4052,1614,27:06.2,APPROVED,PLASTIC,32,8300,43,,,
4053,1614,36:59.3,DELIVERED,,,,,,44620,4
4054,1614,02:30.8,,,,,,3423.615804,,
4055,1615,09:23.4,RESPONSE,,,,,,,
4056,1615,19:53.7,RISK,,,,,,,
4057,1615,41:44.3,APPROVED,PLASTIC,31,1100,39,,,
4058,1615,41:41.9,DELIVERED,,,,,,11560,1
4059,1616,32:09.6,RESPONSE,,,,,,,
4060,1616,25:16.2,RISK,,,,,,,
4061,1616,34:11.6,APPROVED,PLASTIC,31,500,43,,,
4062,1616,19:55.8,DELIVERED,,,,,,53100,2
4063,1616,13:37.0,,,,,,205.8237371,,
4064,1616,50:46.1,,,,,,126.9785541,,
4065,1616,33:41.6,,,,,,13707.61971,,
4066,1616,44:13.9,,,,,,23.07130891,,
4067,1619,21:19.9,RESPONSE,,,,,,,
4068,1619,20:10.0,RISK,,,,,,,
4069,1619,24:38.7,REJECTED,MOP,,,,,,
4070,1620,00:00.0,,,,,,,,
4071,1621,23:40.9,RESPONSE,,,,,,,
4072,1621,46:16.3,RISK,,,,,,,
4073,1621,58:17.6,APPROVED,PLASTIC,41,900,35,,,
4074,1621,37:05.9,DELIVERED,,,,,,44100,3
4075,1621,37:30.7,,,,,,22.52440559,,
4076,1621,58:47.0,,,,,,600.6256923,,
4077,1621,37:07.6,,,,,,39.15853514,,
4078,1621,40:49.2,,,,,,172.0581907,,
4079,1622,00:00.0,,,,,,,,
4080,1623,27:48.4,RESPONSE,,,,,,,
4081,1623,59:45.3,RISK,,,,,,,
4082,1623,18:45.2,APPROVED,DIGITAL,32,1100,33,,,
4083,1623,02:53.8,,,,,,140.3624094,,
4084,1623,43:16.0,,,,,,84.42299373,,
4085,1625,09:53.6,RESPONSE,,,,,,,
4086,1625,14:07.1,RISK,,,,,,,
4087,1625,39:19.9,APPROVED,PLASTIC,45,10800,36,,,
4088,1625,46:37.5,DELIVERED,,,,,,64000,1
4089,1625,13:58.5,,,,,,144.1209149,,
4090,1625,42:20.0,,,,,,147.1835936,,
4091,1625,41:24.4,,,,,,289.3623993,,
4092,1625,55:05.1,,,,,,76.86393902,,
4093,1625,06:00.6,,,,,,3102.750982,,
4094,1627,00:00.0,,,,,,,,
4095,1628,00:00.0,,,,,,,,
4096,1634,11:07.4,RESPONSE,,,,,,,
4097,1634,55:27.5,RISK,,,,,,,
4098,1634,47:53.7,APPROVED,PLASTIC,36,3400,48,,,
4099,1634,26:12.8,DELIVERED,,,,,,64000,1
4100,1634,55:20.6,,,,,,4721.516135,,
4101,1634,58:24.0,,,,,,11394.41254,,
4102,1634,46:31.0,,,,,,316.1112885,,
4103,1634,51:11.9,,,,,,137.1274437,,
4104,1634,44:57.7,,,,,,2265.403015,,
4105,1635,00:00.0,,,,,,,,
4106,1638,39:07.7,RESPONSE,,,,,,,
4107,1638,36:24.6,RISK,,,,,,,
4108,1638,54:18.7,APPROVED,DIGITAL,45,1600,41,,,
4109,1638,26:44.3,,,,,,784.9170241,,
4110,1638,03:00.6,,,,,,1928.283863,,
4111,1638,50:04.9,,,,,,3463.612314,,
4112,1639,00:00.0,,,,,,,,
4113,1640,27:53.4,RESPONSE,,,,,,,
4114,1640,17:36.0,RISK,,,,,,,
4115,1640,55:48.7,REJECTED,EMPTY,,,,,,
4116,1641,00:00.0,,,,,,,,
4117,1644,16:46.9,RESPONSE,,,,,,,
4118,1644,06:53.7,RISK,,,,,,,
4119,1644,40:59.2,APPROVED,PLASTIC,45,600,47,,,
4120,1644,08:27.1,DELIVERED,,,,,,53100,3
4121,1644,13:22.9,,,,,,42.60389799,,
4122,1644,13:44.3,,,,,,78.51656919,,
4123,1644,26:49.9,,,,,,831.5053825,,
4124,1647,43:04.3,RESPONSE,,,,,,,
4125,1647,37:02.6,RISK,,,,,,,
4126,1647,25:38.1,APPROVED,PLASTIC,31,0,45,,,
4127,1647,43:59.1,DELIVERED,,,,,,64000,2
4128,1647,43:01.6,,,,,,151.9911114,,
4129,1647,27:12.8,,,,,,1361.212393,,
4130,1647,05:10.7,,,,,,60.19817417,,
4131,1647,12:46.7,,,,,,1765.008803,,
4132,1648,21:19.2,RESPONSE,,,,,,,
4133,1648,36:35.7,RISK,,,,,,,
4134,1648,37:43.1,REJECTED,EMPTY,,,,,,
4135,1650,59:25.2,RESPONSE,,,,,,,
4136,1650,28:18.4,RISK,,,,,,,
4137,1650,50:09.0,APPROVED,DIGITAL,37,100,42,,,
4138,1650,58:39.2,,,,,,39.04994592,,
4139,1650,24:38.6,,,,,,35.99393756,,
4140,1650,21:15.0,,,,,,35.45247668,,
4141,1650,21:07.9,,,,,,161.422428,,
4142,1650,58:40.7,,,,,,575.9717059,,
4143,1652,39:21.5,RESPONSE,,,,,,,
4144,1652,40:07.2,RISK,,,,,,,
4145,1652,14:27.2,APPROVED,DIGITAL,40,46700,39,,,
4146,1652,14:21.2,,,,,,2491.704723,,
4147,1652,56:55.5,,,,,,335.4057756,,
4148,1652,02:45.7,,,,,,1081.200025,,
4149,1653,26:42.9,RESPONSE,,,,,,,
4150,1653,13:43.9,RISK,,,,,,,
4151,1653,54:40.6,APPROVED,PLASTIC,45,4800,47,,,
4152,1653,23:22.8,DELIVERED,,,,,,44100,1
4153,1653,29:21.3,,,,,,124.7468811,,
4154,1653,07:52.8,,,,,,714.8327575,,
4155,1653,44:47.3,,,,,,176.688468,,
4156,1653,11:52.2,,,,,,389.1758058,,
4157,1655,17:47.7,RESPONSE,,,,,,,
4158,1655,19:08.3,RISK,,,,,,,
4159,1655,15:49.8,APPROVED,PLASTIC,35,100,42,,,
4160,1655,44:37.3,DELIVERED,,,,,,53100,2
4161,1655,25:24.1,,,,,,2299.776638,,
4162,1655,35:22.4,,,,,,50.14539905,,
4163,1655,00:40.4,,,,,,20.86039256,,
4164,1655,41:25.1,,,,,,201.2708564,,
4165,1656,56:27.0,RESPONSE,,,,,,,
4166,1656,48:10.6,RISK,,,,,,,
4167,1656,29:26.3,APPROVED,PLASTIC,38,2200,44,,,
4168,1656,00:47.3,DELIVERED,,,,,,53100,1
4169,1658,17:49.1,RESPONSE,,,,,,,
4170,1658,05:58.9,RISK,,,,,,,
4171,1658,44:36.7,APPROVED,DIGITAL,39,3600,33,,,
4172,1658,58:53.6,,,,,,73.02882345,,
4173,1660,51:29.8,RESPONSE,,,,,,,
4174,1660,48:33.6,RISK,,,,,,,
4175,1660,37:45.4,APPROVED,DIGITAL,32,21900,31,,,
4176,1660,28:02.7,,,,,,150.3411905,,
4177,1660,15:09.5,,,,,,0.771903265,,
4178,1660,14:33.3,,,,,,1137.170201,,
4179,1660,01:08.8,,,,,,370.1754299,,
4180,1660,19:25.7,,,,,,131.961285,,
4181,1662,29:19.8,RESPONSE,,,,,,,
4182,1662,47:21.1,RISK,,,,,,,
4183,1662,29:46.0,REJECTED,EMPTY,,,,,,
4184,1663,17:32.0,RESPONSE,,,,,,,
4185,1663,30:35.1,RISK,,,,,,,
4186,1663,26:49.8,APPROVED,DIGITAL,34,39700,45,,,
4187,1663,14:39.4,,,,,,581.5308512,,
4188,1663,49:42.7,,,,,,26137.89513,,
4189,1663,25:23.6,,,,,,262.0152986,,
4190,1663,41:41.4,,,,,,2510.541209,,
4191,1663,09:39.8,,,,,,790.2176404,,
4192,1664,00:00.0,,,,,,,,
4193,1666,40:15.4,RESPONSE,,,,,,,
4194,1666,19:47.2,RISK,,,,,,,
4195,1666,21:53.8,REJECTED,EMPTY,,,,,,
4196,1667,00:00.0,,,,,,,,
4197,1668,00:00.0,,,,,,,,
4198,1669,48:26.4,RESPONSE,,,,,,,
4199,1669,46:26.4,RISK,,,,,,,
4200,1669,42:02.6,REJECTED,MOP,,,,,,
4201,1670,14:08.5,RESPONSE,,,,,,,
4202,1670,17:36.9,RISK,,,,,,,
4203,1670,04:13.1,APPROVED,PLASTIC,34,8600,46,,,
4204,1670,50:36.6,DELIVERED,,,,,,53100,1
4205,1670,38:25.5,,,,,,2250.24493,,
4206,1670,18:24.5,,,,,,200.597337,,
4207,1671,50:50.8,RESPONSE,,,,,,,
4208,1671,08:03.6,RISK,,,,,,,
4209,1671,14:06.0,REJECTED,MOP,,,,,,
4210,1673,48:19.1,RESPONSE,,,,,,,
4211,1673,10:20.0,RISK,,,,,,,
4212,1673,15:00.3,APPROVED,PLASTIC,49,3100,34,,,
4213,1673,44:45.0,DELIVERED,,,,,,64000,3
4214,1673,40:45.7,,,,,,2375.781254,,
4215,1673,58:58.4,,,,,,209.2210562,,
4216,1674,42:36.2,RESPONSE,,,,,,,
4217,1674,29:41.2,RISK,,,,,,,
4218,1674,03:03.3,APPROVED,DIGITAL,32,5600,38,,,
4219,1674,03:52.6,,,,,,433.6389578,,
4220,1674,40:08.1,,,,,,727.5429673,,
4221,1674,09:23.8,,,,,,63.31707123,,
4222,1674,00:18.0,,,,,,5346.201413,,
4223,1674,05:38.4,,,,,,40.34547106,,
4224,1675,00:00.0,,,,,,,,
4225,1677,00:00.0,,,,,,,,
4226,1679,23:51.1,RESPONSE,,,,,,,
4227,1679,31:05.6,RISK,,,,,,,
4228,1679,55:15.3,APPROVED,PLASTIC,30,16500,30,,,
4229,1679,43:14.4,DELIVERED,,,,,,64000,3
4230,1679,30:15.8,,,,,,516.9011443,,
4231,1679,54:26.8,,,,,,51.24017112,,
4232,1679,24:27.0,,,,,,244.8383662,,
4233,1679,27:27.4,,,,,,209.805003,,
4234,1679,29:26.4,,,,,,16.22996222,,
4235,1681,14:51.4,RESPONSE,,,,,,,
4236,1681,35:49.8,RISK,,,,,,,
4237,1681,35:23.0,REJECTED,USAGE,,,,,,
4238,1682,00:41.9,RESPONSE,,,,,,,
4239,1682,33:40.6,RISK,,,,,,,
4240,1682,15:21.7,APPROVED,PLASTIC,43,8200,33,,,
4241,1682,41:44.7,DELIVERED,,,,,,44100,4
4242,1683,20:01.7,RESPONSE,,,,,,,
4243,1683,14:29.9,RISK,,,,,,,
4244,1683,11:55.8,APPROVED,PLASTIC,38,27300,43,,,
4245,1683,16:53.0,DELIVERED,,,,,,11560,3
4246,1683,25:16.7,,,,,,298.3251735,,
4247,1685,27:34.2,RESPONSE,,,,,,,
4248,1685,07:23.8,RISK,,,,,,,
4249,1685,39:03.8,APPROVED,DIGITAL,42,8500,49,,,
4250,1685,00:57.4,,,,,,13.58511285,,
4251,1685,28:50.2,,,,,,2683.330432,,
4252,1685,59:08.1,,,,,,383.1371853,,
4253,1685,04:57.3,,,,,,785.3497607,,
4254,1685,11:04.7,,,,,,46.3487149,,
4255,1686,33:46.0,RESPONSE,,,,,,,
4256,1686,01:32.6,RISK,,,,,,,
4257,1686,10:24.3,APPROVED,PLASTIC,34,19000,45,,,
4258,1686,30:16.1,DELIVERED,,,,,,44100,1
4259,1686,42:40.3,,,,,,28.60352576,,
4260,1686,48:45.9,,,,,,21.95669197,,
4261,1686,46:22.8,,,,,,3.128250388,,
4262,1686,10:20.0,,,,,,314.7099077,,
4263,1687,42:26.1,RESPONSE,,,,,,,
4264,1687,39:10.3,RISK,,,,,,,
4265,1687,57:44.9,APPROVED,PLASTIC,39,18800,30,,,
4266,1687,57:35.3,DELIVERED,,,,,,11560,2
4267,1687,45:36.5,,,,,,2523.972815,,
4268,1687,20:58.6,,,,,,405.9522892,,
